annual_mileage,vehicle_age_years,repair_estimate,telematics_score,parts_delay_days,prior_major_repairs,policy_type,adjuster_experience_years,major_repair
32253.944979154658,5,6326.84815104663,86.82601583521954,1.5563158164469308,0,Personal Auto,8,1
52347.769513657084,8,4017.1254911113147,86.97252598466231,15.786985250658644,0,Personal Auto,13,1
41792.493638006075,9,2932.8274029444665,79.11361283343443,9.763876956887582,0,Personal Auto,9,1
59533.86486573345,14,658.53178914943,42.74023546828815,7.1904530246826655,0,Personal Auto,17,1
29884.870648424145,14,2949.973370051485,73.76602657905183,6.409817588884249,0,Personal Auto,23,1
26087.922096658363,12,2373.0851262999745,81.57597429286021,9.702477324787438,0,Personal Auto,7,1
14449.4970512608,4,2520.808663305152,78.12352023755102,7.094416214302845,0,Personal Auto,12,0
26894.35216955096,5,5437.406719594587,81.38989501755425,9.241665870661434,1,Personal Auto,12,1
2620.7413632627754,14,3088.332281185788,85.20874255798186,9.322332769086042,1,Personal Auto,8,0
25824.976037657296,3,3504.757935873597,64.23924074081695,7.190883520163529,0,Personal Auto,4,1
45520.079302599115,6,4372.465895494676,66.19187356252985,4.349883134756239,0,Personal Auto,23,1
23366.377464777404,2,5216.618854218621,66.02270479660895,4.976863767450043,0,Commercial Auto,10,1
54188.9269323962,12,3483.624587328601,81.07276384718735,10.062958766478403,1,Personal Auto,22,1
48450.85045949662,13,4151.0492995368495,70.15765513884531,2.6861852086321125,0,Personal Auto,1,1
28624.47009454355,10,4239.479994772601,49.82064795653519,9.16142933505824,0,Personal Auto,13,1
30584.02096266135,7,2606.971022693916,87.28769082336842,8.52546799190045,0,Commercial Auto,13,1
22899.99917878132,12,4873.508521356621,87.77292307213177,7.2809108653197026,0,Personal Auto,13,1
53837.70212579333,13,3775.8363973303785,84.90929738901576,7.649706991334848,0,Personal Auto,6,1
27233.447745634337,3,3412.097716623808,85.021675466107,6.535830594597854,1,Commercial Auto,17,1
69366.0046902229,2,2417.351000607458,75.34279767166385,5.538826847498235,0,Personal Auto,17,1
56330.30667485078,9,200.0,52.98664875388845,3.724833321785007,0,Personal Auto,12,1
43267.78202025223,13,3173.7852151122866,75.89631083495199,10.028472498188584,0,Personal Auto,20,1
43221.3933929582,1,3289.379858856634,89.10587943531418,6.302267401288824,0,Personal Auto,14,1
84726.50577207145,10,3012.54770240689,87.03182456866264,9.007310331744138,0,Personal Auto,21,1
9171.57922895827,11,2967.5048855118844,41.90468712404016,2.493836104972144,0,Personal Auto,8,1
62651.73096826282,14,200.0,78.66158950043938,7.561803819711602,0,Commercial Auto,17,1
42146.88213459853,2,6192.027675577999,78.7681915252193,8.130706641778078,0,Commercial Auto,7,1
51185.231238474975,7,2921.251723570685,84.76267481016384,5.2401762966882535,0,Personal Auto,9,1
2399.7236717441074,1,2688.048550536405,75.22653674404542,4.414359935635472,1,Personal Auto,22,0
68243.00172511763,12,3273.992382258019,18.159384375575062,6.368809405959991,0,Personal Auto,13,1
52828.901563497035,2,3697.0703005402374,58.361564874929186,7.658230152760164,0,Personal Auto,19,1
62742.71189115539,6,4677.609578363225,67.04390243064319,7.966578996796963,0,Personal Auto,16,1
30766.005797909493,4,3405.8907603093344,87.51469686818844,2.1222582529676277,0,Personal Auto,12,1
46553.985478533556,4,4298.887445626612,84.36253703464726,5.392625183593375,0,Personal Auto,21,1
58928.14751104718,1,4359.830195911398,58.94839316540676,3.4770350169206794,1,Personal Auto,22,1
71909.36756391624,9,5236.5163777108155,65.28638260927438,4.317687858460737,1,Commercial Auto,12,1
33488.30180925605,11,3227.321769253863,63.554908521984444,9.359863752887794,1,Personal Auto,4,1
78857.5252116005,9,3365.7565582174384,73.83847171130483,10.002721675350656,0,Personal Auto,20,1
65061.3836893718,8,4172.230245651459,71.76959187321575,8.86185561163229,0,Personal Auto,5,1
38575.209466012355,12,2586.7717363884412,85.7686892767187,15.835616036339378,1,Personal Auto,14,1
52892.98663095986,1,5950.789109365225,87.74851398717442,10.10965098282986,0,Personal Auto,7,1
69607.76761677887,4,944.5134413105242,30.22465863658063,11.519968525947544,0,Personal Auto,9,1
57010.540690995236,13,5839.469435526701,62.780342032636106,9.840352902888007,0,Commercial Auto,16,1
81142.5383119629,3,200.0,61.3604771954019,6.139247627519665,1,Commercial Auto,14,1
28117.283583222114,13,1227.8663107050727,59.007213482729014,5.567377158188245,0,Personal Auto,13,1
60957.53399091063,13,1952.8138972646025,87.59704266812608,9.408914210732945,0,Personal Auto,2,1
55594.33641616387,7,3672.0112374589594,72.80432223753792,6.867898356620928,1,Personal Auto,15,1
96471.73280884177,6,4331.025836419888,31.44621609650409,2.5391154823720905,1,Commercial Auto,17,1
19861.76261052423,11,3034.325987951392,68.5129088889439,12.156399335879506,0,Personal Auto,19,1
28698.009723417563,13,3254.0862162002645,39.034236810435566,5.211039796999831,0,Personal Auto,14,1
20931.52935058417,5,2406.892741854713,48.47766467631855,6.5785789568161865,1,Personal Auto,6,1
41717.71433766437,12,3812.1381083397955,62.3352241334032,12.278975679648013,0,Commercial Auto,15,1
68224.07462461888,3,4025.2963937123736,64.81786917301899,5.568874648890595,0,Personal Auto,9,1
87715.76950850894,6,2820.9468846950735,94.49154782002435,12.629645143128052,0,Personal Auto,24,1
28411.788997793778,0,2615.061469778234,83.05741343658227,7.297300305188916,1,Personal Auto,17,1
50867.834398834806,14,2547.9260281510774,48.67477056766515,10.448795353815926,0,Personal Auto,24,1
15838.727053995126,14,1658.922607724511,66.66563487880876,3.2764434179684323,0,Commercial Auto,11,0
69080.63367212735,5,2153.6864581388895,78.16772785484605,0.5689325863272701,0,Personal Auto,3,1
63958.90376300642,0,3342.323275777734,72.60665394875792,9.891103168245408,0,Personal Auto,14,1
77888.98918451364,11,3550.6213381670364,48.18260502655722,2.144657041732651,0,Personal Auto,23,1
55861.73460243907,5,4917.107254829727,55.56218747894697,6.22647753818225,0,Commercial Auto,8,1
42707.46246666442,7,2403.4301084312765,78.60250377662,7.763009069554262,0,Personal Auto,2,1
26814.328179904925,6,4470.632967160526,92.97834601935591,8.061730350115443,0,Commercial Auto,10,1
53243.4414145893,10,6439.920189001574,50.14548305133123,4.949140314729462,1,Commercial Auto,22,1
90111.22067875571,0,3330.2465672390217,52.37185404674784,9.28182387347714,0,Personal Auto,17,1
33131.58496099232,6,4081.1536587397295,80.1627616295986,5.048056538864305,0,Personal Auto,15,1
68866.90796350953,8,4072.275687478454,58.011714634377974,9.711532983912132,1,Commercial Auto,20,1
40866.03000639463,3,5320.0698273906,88.16136553559295,7.46348016922646,0,Commercial Auto,9,1
48197.20754482126,8,3193.298874450844,68.69540092639585,6.5633494358553355,0,Personal Auto,14,1
49956.96165051792,2,2198.378149319984,84.64737105086729,13.828980559253544,0,Personal Auto,16,1
82682.01549406751,11,5843.961330898357,93.0647522932067,9.424491338939909,0,Commercial Auto,8,1
66574.91120892919,5,4298.599071118261,71.19649595382876,7.513946544813995,0,Commercial Auto,20,1
56162.392070122085,8,3688.606224174128,55.702310384365994,2.996899505839589,1,Personal Auto,5,1
29221.683642688735,6,4419.108196564004,70.03175954229278,10.014253902711824,0,Commercial Auto,20,1
17880.74049331433,7,200.0,89.2732527292238,4.279654854391229,0,Personal Auto,5,0
34039.57595306901,12,2613.1953393346844,73.20219745317361,8.477976911957809,0,Personal Auto,23,1
54261.734309753454,14,1709.4607492022594,68.42347798997595,8.695846095883725,0,Personal Auto,5,1
47966.32318410322,9,5474.468730788082,79.15673988219329,9.344881941369005,0,Personal Auto,8,1
42672.326654685814,10,740.9102490989832,71.86731802074424,4.605114097413139,0,Personal Auto,1,1
33530.25392835782,11,3425.416238008135,70.17368405248217,4.785634504777062,0,Personal Auto,17,1
36837.95630696875,9,4246.563938921306,58.464739029609945,5.718096956963905,0,Personal Auto,20,1
31098.43521899548,13,994.4552694668066,83.01083548144811,7.9081638663089135,0,Personal Auto,8,1
14085.451845832942,14,4597.531098858055,59.210403581360914,5.374460382804365,1,Commercial Auto,5,1
52427.74327081944,9,4177.841465523765,81.70010831216322,8.442303009080819,0,Personal Auto,16,1
25953.19539405088,10,3680.6116227904618,78.66064134512173,9.54184122892479,1,Personal Auto,14,1
43391.379415600044,12,2157.5226066936543,56.97156822946258,5.08760073126206,0,Personal Auto,4,1
51653.63147769662,0,2458.3928798916204,47.64822591800188,3.988906671540326,1,Personal Auto,4,1
47071.4081814652,11,4119.589673073389,86.58483925209896,4.401637914370808,0,Personal Auto,2,1
30495.464779093185,11,200.0,94.81651289048119,13.841600660381413,0,Commercial Auto,9,1
84438.36396876234,2,1049.6339806890655,79.60807294079018,3.579323097688269,0,Personal Auto,22,1
48749.99731726838,7,5745.040509778397,46.58699315848537,7.7210179525793246,0,Commercial Auto,19,1
73292.00453153001,12,2480.027399031748,81.79684804639788,9.114341621044085,0,Commercial Auto,11,1
23593.247411946777,14,3652.7148407014715,81.98394376259488,8.47034560105818,0,Personal Auto,2,1
17338.66607806993,1,2833.4059987274427,67.8561449909624,13.650433359844174,0,Commercial Auto,12,1
32199.857871807202,14,4526.795193129562,62.925793842912384,7.412435158131571,0,Personal Auto,23,1
29853.319192635277,14,3563.5546180099172,85.6596663786368,10.892644996770912,0,Personal Auto,24,1
61542.77773311532,5,6446.484222969386,73.33565086805717,0.6124525887704397,0,Personal Auto,2,1
22448.461715055008,3,3205.1247718524105,60.245580517017714,7.54111950851994,0,Commercial Auto,5,1
48190.53892279014,3,912.9590034178067,62.8473891765482,11.004770112452128,0,Personal Auto,21,1
31091.06366944157,0,3512.8781914868973,71.077916302488,11.88553035521914,0,Personal Auto,24,1
78070.32919928822,7,4906.523738348301,85.16657734277454,8.16488409202548,1,Personal Auto,2,1
36827.282036697856,3,5336.959696885437,56.74181703635838,7.846009984844149,0,Personal Auto,11,1
67857.13393739154,10,3652.2521612927508,56.76703517040826,4.8872208821665835,0,Personal Auto,5,1
49440.488648887265,3,3858.2219763963058,72.22884601679084,6.684237463826222,1,Personal Auto,9,1
48419.6223557609,12,6001.4475465368405,82.93085046197919,7.751002878107038,0,Personal Auto,13,1
43467.20868402465,1,3197.8887616536786,87.47639963064114,5.591327330090451,0,Personal Auto,8,1
59039.807855789746,10,3942.9057447561063,92.95593275775795,2.8633016205698376,0,Personal Auto,20,1
40934.463681816895,3,5148.236168533576,88.28768056474682,7.432103193179272,0,Personal Auto,1,1
34553.4576211434,6,2833.8570986699883,69.59172762331708,3.4170150650017503,0,Personal Auto,17,1
25331.818023378142,10,6690.541610294195,86.17927619870804,10.990588252897755,0,Commercial Auto,18,1
46364.20966057948,12,3623.691346211413,87.32006178939666,5.330746111804342,0,Personal Auto,3,1
48154.998422888144,2,4957.932409534261,49.71118507663595,7.561004319599572,0,Personal Auto,17,1
29619.911943404015,2,204.12452432119338,82.11777697807231,5.888483453526418,0,Commercial Auto,19,1
1323.8773454757525,8,6108.708578562213,86.57766780821949,6.9573493644432665,1,Personal Auto,22,0
53149.61981490631,1,6712.591054612843,87.38823900293033,6.247099456493803,1,Commercial Auto,6,1
39879.812642054276,6,3608.9760519008573,30.86387423614534,5.194674141387628,0,Personal Auto,22,1
22298.574950291797,2,3237.945160962778,72.28752943912721,13.07949757605453,1,Commercial Auto,7,1
25967.549838559316,8,810.7212119796554,76.23000912462642,9.38256850061063,0,Personal Auto,18,1
47447.82359343322,11,6917.0975906168715,71.49132964551801,11.345455219766453,0,Personal Auto,12,1
74906.86607440135,10,2341.3520155208053,95.18626134298421,6.299091718695799,0,Commercial Auto,14,1
31263.478339854282,11,1914.087454240048,93.12035517116234,4.586482137282963,0,Personal Auto,8,1
31816.753485011068,10,545.8460189450083,92.84134232372739,8.96337519629663,0,Personal Auto,2,1
47275.39307204308,2,1961.5998319548091,40.52405331467056,12.085068363415814,0,Commercial Auto,19,1
28628.390483006016,12,3190.2113879590706,79.56732235666439,10.926960133123677,0,Personal Auto,3,1
61594.4444296522,3,993.6667819084887,52.91399892913855,10.528891493495756,0,Personal Auto,6,1
31819.841243825063,12,4379.20391279844,75.03005095212845,8.729253587935,1,Personal Auto,13,1
68050.44362207307,6,2207.9246989441863,68.48080241989949,10.131077799640398,0,Personal Auto,7,1
58371.10348001815,6,2877.2340545998763,73.24279107084473,9.51049707274304,0,Commercial Auto,15,1
56827.29550132241,11,1516.4511129161788,77.45893141286115,7.8026545849191455,0,Personal Auto,15,1
27816.810613339592,8,1733.7558401969136,86.30340877317333,3.2408375197520307,0,Personal Auto,13,1
28329.570184774202,5,3781.2128728794637,62.72849049431812,7.296182947933231,0,Commercial Auto,12,1
49383.95390341834,11,1470.675292450863,81.06453599687217,5.485616103940186,0,Personal Auto,5,1
18239.408165485358,14,3464.9412426297276,71.98597020681511,8.02975894386623,0,Personal Auto,13,0
40905.05047359285,14,3939.544943402606,84.52059853189725,10.469536733723347,0,Personal Auto,7,1
56330.5122034544,8,2810.1744474852326,69.12780164629403,11.952518406357942,0,Personal Auto,13,1
23440.318422117096,4,5987.220383652155,91.10922693683105,7.44465952672968,0,Personal Auto,13,1
68418.31994861108,12,4052.3786126041164,97.68823665492212,8.309879054247881,0,Commercial Auto,2,1
0.0,5,3261.789141842343,41.75114872981798,7.103380126944872,0,Commercial Auto,20,0
103179.34186562977,6,1587.1019069014776,79.14279097964021,9.706556507058023,0,Commercial Auto,13,1
57567.901310729045,7,3341.428666964551,77.68783953120064,10.158002513163662,1,Commercial Auto,6,1
41707.789568349945,4,3557.419885251378,74.84733550617086,4.802383612243641,0,Personal Auto,22,1
59343.76593252494,13,3483.3800620361894,60.40794179062906,5.162816431148161,1,Personal Auto,16,1
23348.245736340392,6,3086.737305325743,77.43333146706684,8.67027752678722,0,Personal Auto,11,0
18514.79479182233,1,1912.3977073110598,64.95962148073211,9.659509639777749,0,Personal Auto,22,0
60246.1907909806,13,4262.452163396441,24.708150669220636,9.099425073172254,1,Commercial Auto,5,1
69264.20718292042,2,2596.0355834578068,52.040779853783405,8.032818036479606,0,Personal Auto,17,1
39777.19447142415,3,1933.5493215613099,58.66457152658374,5.156515516856318,1,Personal Auto,2,1
40018.48529284722,8,1990.6146074067562,51.34035649744185,8.904471123624461,0,Personal Auto,21,1
32288.234382102855,8,3819.411685690921,95.23045281097265,5.621409582884395,0,Personal Auto,24,1
44507.03408126998,6,4589.184067478458,71.91073237530243,7.377707101862629,1,Personal Auto,15,1
18601.649281196238,9,200.0,76.11985795689642,0.0,0,Personal Auto,23,1
9001.134446382322,4,3878.319387000162,69.13524828392595,3.1990418710529296,1,Personal Auto,19,0
44592.7470524247,0,1828.402834661336,48.912483320948844,6.807404123026701,1,Personal Auto,15,1
34806.65057807611,7,4082.296568472143,57.246064921319395,7.0395877614937445,0,Personal Auto,1,1
72989.60666941975,3,4294.337959504544,52.77940765899206,7.683117717046543,0,Personal Auto,20,1
40843.80643194918,9,4048.8217071441945,75.65189737022973,8.86743776049213,0,Personal Auto,5,1
62780.699151625944,1,5725.37253021356,90.316329855175,10.054486533392085,0,Personal Auto,9,1
39330.534256610124,5,3549.961991180881,86.99773347477336,3.51771367866238,0,Personal Auto,12,1
38113.188104506175,8,3480.012551130854,50.360227430685555,5.7708670861191536,0,Commercial Auto,23,1
30386.24222116079,14,4455.76089436059,94.96909335175239,7.541606836669555,0,Personal Auto,18,1
16567.7805376772,4,4196.125168091935,72.46058543393539,7.34277935306476,0,Personal Auto,19,0
10770.694452135704,0,1834.5040956672267,81.42813488812081,5.186423910866519,1,Commercial Auto,9,0
62891.941463908755,11,2353.389625765606,59.104037019673285,10.192580265555536,0,Personal Auto,15,1
40207.04542377038,11,881.3160273093396,72.26413680190532,8.552400325246008,0,Commercial Auto,13,1
59221.68932284362,12,2197.435126365822,90.83053135972324,2.564292828148092,0,Personal Auto,2,1
49534.94104372605,10,1375.1433799390586,52.83515443283805,8.569307804618564,1,Personal Auto,8,1
4790.851956399544,5,4896.192963049425,71.42925009347103,10.814007075787066,0,Commercial Auto,17,0
19741.02330835421,10,4725.739166293267,56.95769711532716,8.924380975939625,0,Commercial Auto,7,1
43693.215282446494,10,254.40494117193094,63.11789589577652,12.879712938481093,1,Commercial Auto,21,1
49385.343180944714,11,2026.5124999331397,94.60370226431955,0.10536826227114293,1,Commercial Auto,4,1
34305.321888208324,13,5304.753504294778,68.90822188641759,7.077805167554452,0,Personal Auto,20,1
60021.70592309193,6,3884.3960131903336,56.0600124766098,8.34732438313453,1,Personal Auto,2,1
97948.44659274195,10,5037.431423531164,45.07132760520607,5.645166812109457,1,Personal Auto,3,1
71105.53641702415,9,1609.9882752604767,65.45444282059668,8.618742719496884,0,Personal Auto,12,1
44725.79587914708,6,3225.9536271897123,55.393985493856526,7.540296406916604,0,Commercial Auto,15,1
28408.831971810643,10,2700.923416795206,76.66987967692926,6.109575526025636,0,Personal Auto,14,1
72274.31368281282,9,200.0,85.68300995155154,8.803749724887714,0,Personal Auto,6,1
83544.57737124087,6,4243.445656056798,79.63876253461576,3.838772930300845,0,Commercial Auto,15,1
46750.281860683106,3,6047.954518147026,92.03303065864212,7.849605010945047,1,Personal Auto,1,1
